365|95|3|"政策性收益是指由于某些政策、法规的变动而导致的个体收益，这种收益不会导致整个社会财富的增长，只会导致整个社会财富的重新分配。
根据上述定义，下列涉及政策性收益的是："|由于市相关部门联合整治经营环境，小张经营的书店效益明显好转，每月营业额增加5000元|歹徒意欲行凶，小王挺身而出制服了歹徒，因此获得市政府见义勇为奖5万元|由于国家加大西部开发力度，某县获得了5000万元专项水利建设基金|由于利率调整，小李的存款利息比此前每月增加100元|D|本题考查“政策和法规的变动”和“个体收益”两个关键信息。A项“市相关部门联合整治经营环境”并不是政策和法规的变动；B项明显不是政策和法规的变动；C项不是“个体收益”。|||||||判断推理|未完成||单选||0
366|96|3|"反应性相倚是指在沟通过程中，沟通双方都以对方的行为作为自己行为的依据,做出相应的反应，而并不按照原来的计划进行沟通。
根据上述定义，下列属于反应性相倚的是："|妈妈得知小明考试失利准备劝慰一番，但她发现小明的情绪并未受到影响，于是放弃了劝慰小明的打算|王厂长在大会上宣读了关于加强劳动纪律的发言稿，由于制定的措施不合理，职工在下面议论纷纷，但他还是完成了自己的发言|张老师认为他为学生准备的口试题目并不难，但是仍有一些学生回答不出,当学生要求张老师提示时，张老师断然拒绝|小李同意按照编辑意见修改稿件，但希望保留原文的写作风格,与编辑沟通后，编辑表示同意|D|关键是“沟通双方都不按照原计划”。A项只有小明目前改变计划；B项仍然按照原计划；C项根本看不出“原计划”。|||||||判断推理|未完成||单选||0
367|97|3|"附款行政行为是指除行政法规明确规定外，行政主体根据实际需要在主内容基础上附加从属性内容的行政行为。这里的附款就是附条件，是行政主体规定（而不是行政法规规定）的某种将来不确定事实或行为，该条件是否符合将决定法律行为的效力。
根据上述定义，下列属于附款行政行为的是："|某省物价局在关于小儿广谱止泻口服液的价格批复中规定该药物每盒不得高于36元，此价格从2009年9月30日起执行|某税务所对王某（现在外地打工）偷税行为作出的处理决定是：处王某罚款1500元，所处罚款及所欠税款待王某回乡后缴清|交通警察李某时超速驾驶的刘某作出罚款100元的处罚决定，同时告知刘某应在规定的时间内到指定地点缴纳罚款，逾期需缴纳滞纳金|某市人民政府为发展地方经济，规划未来五年内在本市南部建立高新技术产业开发区，吸引一批高新技术企业前来投资|A|A项根据审批程序对一种特殊药物的批复，属于“某种将来不确定事实或行为”。B、C两项都是行政行为，D项既不是行政行为，也不是附款行政行为。|||||||判断推理|未完成||单选||0
368|98|3|"反向诱导是指政府、媒体等主体所采取的措施或者宣传活动，在实际的社会生活中不但没有收到预期的效果，反而导致了与预期相反的社会现象大量出现。
根据上述定义，下列属于反向诱导的是："|某影院为了让观众摘下帽子，在银幕上打出通告：“本院允许老年人戴帽观赏。”结果通告一出，许多观众纷纷摘下了帽子|某单位要求员工统一着装，结果招致单位很多女员工的强烈反对，最后只好不了了之|高温季节供水相对紧张，某市自来水公司贴出告示，告知市民近期不会停水，结果导致很多市民在家中大量囤水备用|某电视台播放预防心理疾病的讲座，很多市民对号入座，觉得自己得了心理疾病，纷纷打电话咨询|C|此题包含两个定义，考查的是顺应，只需要对顺应进行分析即可。顺应的定义要点是：①互动的双方或各方都调整自己的行为；②实现互相适应。A、B、D三项都没有体现互动的双方都调整自己的行为，不符合①。|||||||判断推理|未完成||单选||0
369|99|3|"仿生设计学以自然界万事万物的“形”、“色”、“音”、“功能”、“结构”等为研究对象，有选择地在设计过程中应用这些特征原理，同时结合仿生学的研究成果，为设计提供新的思想．新的原理、新的方法和新的途径，其中，结构仿生设计学主要研究生物体和自然界物质存在的内部结构原理在设计中的应用问题，适用于产品设计和建筑设计。
根据上述定义，下列属于结构仿生设计的是"|设计师根据鱼鳔的作用原理发明了潜艇|科学家发明了能够模仿鱼类声音的电子诱鱼器|受变色龙的启发，军方设计出适用于野外作战的迷彩服|我们的祖先有巢氏受鸟类在树上筑巢的启发，发明“巢居”以防御猛兽的攻击|A|B、C两项都是仿生但不是结构仿生；D项没有研究鸟巢结构，所以也不是结构仿生。|||||||判断推理|未完成||单选||0
370|100|3|"非正式组织是指人们在共同工作或相互接触中，以感情、性格、爱好相投为基础形成的若干人群。这些群体不受正式组织的行政部门和管理层次等的限制，也没有明确规定的正式结构，但在其内部形成一些特定的关系结构，自然涌现出自己的“领导者”，形成一些不成文的行为准则和规范。
根据上述定义，下列提及的人群属于非正式组织的是："|老王过生日，邀请了十多位同事在自己家中聚会|小刘下班后和本单位的几名年轻人一起踢足球|小张是校学生会文艺部部长，经他介绍，几名同学参加了支艺演出|几位退休职工自发成立老人曲艺社，利用周末时间在社区演出|D|A、B两项根本就不是“组织”，C项“校学生会”是个正式组织。|||||||判断推理|未完成||单选||0
371|101|3|航线：飞行|土壤：种植|煤炭：发电|提纲：发言|地基：建筑|C|有航线的飞行是有提前计划，有提纲的发言也是有提前计划的。|||||||判断推理|未完成||单选||0
372|102|3|树根：根雕|纸张：剪纸|陶土：瓷器|竹子：竹排|水泥：砚台|B|树根做成根雕和纸张做成剪纸都是从材料上摒弃多余部分。|||||||判断推理|未完成||单选||0
373|103|3|亦步亦趋：主见|兴高采烈：恐惧|优柔寡断：果断|鼠目寸光：眼力|孤陋寡闻：胆识|B|一组反义词|||||||判断推理|未完成||单选||0
374|104|3|导游：旅行社：行程|职员：公司：总结|演员：剧院：表演|教师：学校：大纲|司机：车队：驾照|C|导游和旅行社是从属关系，四个选项前两个词都是从属，路程和导游的联系是导游按规定路程导游。教师和大纲的关系是，教师按既定大纲讲课。|||||||判断推理|未完成||单选||0
375|105|3|车轮：汽车：运输|衣服：衣架：晒衣|镜片：眼镜：读书|听筒：电话：通话|墨汁：毛笔：书法|C|车轮和汽车是从属关系。镜片和眼睛，听筒和电话都是从属关系。而车辆的基本作用是运输。电话的基本作用是通话。但眼睛的基本作用是矫正视力。|||||||判断推理|未完成||单选||0
376|106|3|治疗：患者：医院|付款：顾客：商场|观看：观众：影院|判罚：裁判：赛场|改造：罪犯：监狱|D|患者在医院被治疗；罪犯在监狱被改造。|||||||判断推理|未完成||单选||0
377|107|3|刀：屠夫：肉|剪刀：裁缝：布料|粉笔：老师：黑板|法律：法官：犯人|相机：记者：摄影|A|屠夫用到切肉，裁缝用剪刀剪布料。|||||||判断推理|未完成||单选||0
378|108|3|(  )对于 吉祥 相当于 狼烟 对于(  )|和平 战争|麒麟 信号|盛世 烽火|凤凰 入侵|D|凤凰是吉祥的兆示，狼烟是入侵的信号。|||||||判断推理|未完成||单选||0
379|109|3|(  )对于 绿茶 相当于 音乐 对于(  )|龙井 浪漫|早春 娱乐|咖啡 绘画|健康 情操|C|咖啡和绿茶都是提神饮料，音乐和绘画都是文艺项目。|||||||判断推理|未完成||单选||0
380|110|3|(  )对于 表达 相当于 信件 对于(  )|比喻 沟通|文字 载体|感情 抒情|交流 包裹|A|比喻是一种表达方式，信件是一种沟通方式。|||||||判断推理|未完成||单选||0
381|111|3|"据某知名房产中介机构统计，2010年9月份第二周全国十大城市的商品房成交量总体 呈上涨趋势，并且与8月份第二周相比上周幅度更明显。如果没有其他因素抑制，按照这种趋势发展，9月份或将创新政以来成交量最高水平，虽然现在还不能明确楼市完全回暖，但未来楼价调控的压力还是很大的。
下列最有可能是上述论证前提假设的是："|炒房者将大量资金投入楼市|国家对楼价的调控手段不足|消费者对房子的购买热情没有减退|楼市成交量的增长会带动楼价的上涨|D|本题属于假设加强型。论点是：未来楼价调控的压力大，论据是目前成效量增加。论据与论点谈论的都是楼市，但量增不能必然导致价增，所以需要在量与价之间搭个桥梁，D项恰好完成了量与价之间的桥梁搭设。所以正确答案为D项。|||||||判断推理|未完成||单选||0
382|112|3|"研究人员认为，如果母亲在怀孕的头几个月接触杀虫剂较多，那么出生的婴儿在智力上可能较差。他们认为，妇女怀孕后不久胚胎大脑便开始发育，因此怀孕前期是婴儿大脑发育的关键时期，接触杀虫剂较多可能改变孕妇体内正在发育的胚胎大脑周围的环境。
以下哪项如果为真，最能支持研究人员的观点？"|由于母亲接触杀虫剂较多，导致许多婴儿提前出生|杀虫剂对人们的健康是一个潜在的威胁，它还会导致帕金森症、癌症和心理疾病等  很多疾病|此前的研究已经发现，较多地接触杀虫剂会导致孕妇的甲状腺出现问题，而孕妇的甲状腺状况会影响胎儿的智力发育|研究人员对1500个孕妇进行了跟踪调查，发现较多地接触杀虫剂的孕妇所生育的孩子在数学和语言学科上表现显著较差|C|本题加强支持型。本题的论点是：怀孕母亲在头几个月接触杀虫剂较多，则婴儿智力差。论据是杀虫剂影响胎儿大脑周围的环境。C项指出了杀虫剂确实影响周围环境及影响的途径。通过加强论据进而加强了论点。所以正确答案为C项。|||||||判断推理|未完成||单选||0
383|113|3|"知己知彼，才能百战不殆。这句话同样适用于人际交往之中，一个人只有先了解自己，才能了解别人；任何人也只信赖充分了解他的人，包括他自己。试想，如果一个人根本不了解你，他如何值得你信赖呢？
由此可以退出:"|只有信赖自己，才能信赖别人|不了解自己，就不会被任何人信赖|他充分了解你，所以他值得你信赖|充分了解自己，就可以获得许多人的信赖|C|本题属于翻译推理题。题干可以做如下翻译：了解别人->了解自己；相信M->M了解别人。按推理规则，本题的正确答案为C项。|||||||判断推理|未完成||单选||0
384|114|3|"研究人员对四川地区出生的一批恐龙骨骼化石进行分析后发现，骨骼化石内的砷、钡、铬、铀、稀土元素等含量超高，与现代陆生动物相比，其体内的有毒元素要高出几百甚至上千倍。于是一些古生物学家推测这些恐龙死于慢性中毒：
如果以下各项为真，不能质疑上述推测的是："|恐龙化石附近土壤中的有毒元素会渗进化石|恐龙化石内还有很多相应的解毒元素|这批恐龙化石都是老年恐龙，属于自然死亡|在恐龙化石附近的植物化石里，有毒元素含量很少|D|本题属于削弱质疑型，但问法是让我们找一个最不能质疑的。论点是：出土的恐龙死于慢性中毒。论据是化石内有毒元素比现在动物高出几百倍甚至上千倍。A项说毒素来自死后；B项说有解毒元素，指出可能不会中毒；C项说死亡是因为年老该死亡，不是中毒；D项与本题无关，它想间接指出恐龙的食物含有毒元素少，进而不会中毒，但它忽略了有毒元素积累问题，因而削弱力度最弱。|||||||判断推理|未完成||单选||0
385|115|3|"从世界经济的发展历程来看，如果一国或者地区的经济保持着稳定的增长速度，大多数商品和服务的价格必然会随之上涨，只要这种涨幅始终在一个较小的区间内就不会对经济造成负面影响。
由此可以推出，在一定时期内："|如果大多数商品价格上涨，说明改过经济在稳定增长|如果大多数商品价格涨幅过大，对该国经济必然有负面影响|如果大多数商品价格不上涨，说明该国经济没有保持稳定增长|如果经济发展水平下降，该国的大多数商品价格也会下降|C|本题属于翻译推理型。经济增长->价格上涨；上涨且工作间内->不会有负面影响；C项符合肯前必肯后，否后必否前的推理规则，所以正确答案为C项。|||||||判断推理|未完成||单选||0
386|116|3|"北京市为了缓解交通压力实行机动车辆限行政策，每辆机动车周一到周五都要限行一天，周末不限行。某公司有A、B、C、D、E五辆车，保证每天至少有四辆车可以上路行驶。已知：E车周四限行，B车昨天限行，从今天算起，A、C两车连续四天都能上路行驶，E车明天可以上路。
由此可知，下列推测一定正确的是："|今天是周六|今天是周四|A车周三限行|C车周五限行|B|如果A项正确，则A、C两车周一周二都能行驶，B车周五限行，由此推出A、C两车都周三限行，与题目已知保证每天至少有四辆车可以上路行驶不符，因此A项错误。如果B项正确，则A、C在一、二限行，B车周三限行，符合题意，并且此时C、D两项全部不满足，所以选择B项。|||||||判断推理|未完成||单选||0
387|117|3|"2008年上半年原油期货价格一度上涨到每桶147美元，是2000年同期价格的4.2倍，年均增长20%，而同期世界经济年均增长率在5%左右，世界石油消费需求并没有出现跳跃式的、急剧的增长。这说明原油价格的迅速攀升并不是由于世界石油供求关系的变化引起的，而是国际投机资本在石油期货市场进行疯狂投机的结果。
如果以下各项为真，哪项不能质疑上述推论？"|2000年至2008年，各国政府普遍加大了石油的战略储备量|较小的经济增长率总带来较大的石油需求增长率|石油需求变化率和石油价格变化率并不对称|即便对于国际投机资本来，投资石油期货也是风险巨大|D|本题属于削弱质疑型题。本题的论点是原油价格急涨不是供求关系引起的，而是国际投机资本炒作的结果。论据是两项在2000—2008期间的年均增长率的不同。A项说明战略储备影响了供求关系，削弱的论点；B项解释了数据差异产生的原因，因而削弱了原论点；C项说明两个数据间并不是对等出现的，因而有差异是正常的，所以也能削弱原论点；D项想否定投机行为，但风险与投机是共存的，是必然的，因而不能质疑原论点。|||||||判断推理|未完成||单选||0
388|118|3|"一项最新研究发现，经常喝酸奶要降低儿童患旷蛀牙的风险。在此之前，也有研究人员提出酸奶可预防儿童蛀牙，还有研究显示，黄油、奶酪和牛奶对预防蛀牙并没有明显效果。虽然多喝酸奶对儿童的牙齿有保护作用，但酸奶能降低蛀牙风险的原因仍不明确。目前一种说法是酸奶中所含的蛋白质有附着在牙齿表面，从而预防有害酸侵蚀牙齿。
以下哪项如果为真，最能支持这项研究发现？"|黄油、奶酪和牛奶的蛋白质成分没有酸奶丰富，对儿童牙齿的防蛀效果不明显|儿童牙龈的牙釉质处于未成熟阶段，对抗酸腐蚀的能力低，人工加糖的酸奶会增加蛀牙的风险|有研究表明，儿童每周至少食用4次酸奶可将蛀牙发生率降低15%|世界是许多国家的科学家都在研究酸奶对预防儿童蛀牙的作用|C|本题属于加强支持型题。本题的论点是喝酸奶可降儿童蛀牙的风险。论据是两个：一是对比黄油、奶酪和牛奶没预防蛀牙效果；二是酸奶中的蛋白质能预防蛀牙。B、D两项显然不能支持；A项运用到差异法，但显然没有说明是否还有其他差异存在，因此支持力度值得怀疑；C项用数据说明食用酸奶确实可降低蛀牙发生率，所以正确答案为C项。|||||||判断推理|未完成||单选||0
389|119|3|S市规定，适龄儿童须接种麻疹疫苗，适龄儿童必须接受义务教育，下图表示。1990年到2010年间S市儿童数量的一些统计，其中M表示接受义务教育的儿童总数，N表示新生儿总数，P表示接种麻疹疫苗的儿童总数，下面哪一项最能解释2000年到2010年间S市接受义务教育的儿童总数与接种麻疹疫苗的儿童总数下降程度的不同？|2000年至2010年间，有部分在S市接种麻疹疫苗的儿童没有在S市入学|2000年至2010年间，约有20%的父母没有按照S市的规定让他们的孩子接种麻疹疫苗|2000年至2010年间，每年都有不在S市出生但已接种了麻疹疫苗的儿童在S市入学|2000年至2010年间，S市新生儿总数下降，因此入学儿童总数和接种麻疹疫苗的儿童总数也随之下降|C|首先，正在接受义务教育的儿童和当年入学儿童有正比例关系。曲线M比曲线P下降慢，应该解释为什么入学儿童还这么多。B项只解释疫苗，没说明和入学的相对变化；D项只是解释疫苗接种和入学各自的变化；A项解释反了。|112.png||||||判断推理|未完成||单选||0
390|120|3|"提起极地冰，很多人眼前总是浮现一幅洁白无瑕，晶莹剔透的景观。然而，在北纬71度，西经168度附近的北冰洋海域，“雪龙”号首次驶入一片“脏”冰区，只见一块淡蓝色的浮冰中间夹杂了许多脏兮兮的黄色冰块，这种黄色冰块，既出现在当年的新生冰块上，也出现在多年冰块上。对于“人类造成的污染已经殃及极地浮冰”的说法，有专家解释说这只是生活在极地冰中的一种特有生物——黄褐色的冰藻。
如果以下各项为真，能够反驳专家上述观点的是："|在新生冰块上形成冰藻需要多年|北极冰中生长有冰藻并不是普遍现象|近年来人类踏上北极的次数逐年增加|北冰洋周围的陆地学有沙尘天气|B|首先专家用极地特有生物冰藻来解释雪龙号在极地发现的黄色冰块。其中隐含，这种黄色冰块是极地正常普遍的事物，从而否定人类造成污染的看法。我们要反驳专家的观点，就是反驳这个隐含假设，因此选B项。|||||||判断推理|未完成||单选||0
391|121|3|下列四种谷物中，2008年与2000年相比全世界增产量最多的是：|稻谷|小麦|玉米|大豆|C|最大的量，增长最多，那么增长量就是最大的，具体计算是：稻谷68501.3×14.3%÷（1＋14.3％）；小麦68994.6×17.8%÷（1＋17.8%）；玉米82271.0×39.1%÷（1＋39.1%）；大豆产量23095.3×43.2%÷（1＋43.2%），通过估算，很容易看出82271.0×39.1%÷（1＋39.1%）是最大的。|||||||资料分析|未完成|9|单选||0
392|122|3|将每个国家的四种谷物按2008年的产量分别排序，哪个国家产量排名第一的谷物与2000年相比产量增长率最高？|中国|美国|印度|巴西|D|中国产量排名第一的为稻谷，增长率为1.9%；美国产量排名第一的为玉米，增长率为22.0%；印度产量排名第一的为稻谷，增长率为16.3%；巴西产量排名第一的为大豆，增长率为83.0%，最大的为83.0%。|||||||资料分析|未完成|9|单选||0
393|123|3|2000年，中国稻谷产量占世界稻谷产量的比重约为：|20%|24%|28%|32%|D|2008年中国稻谷为19335万吨，比2000年增长1.9%，2008年世界稻谷总产量68501.3万吨，比2000年增长14.3%，所以，比重为［19335÷（1＋1.9%）］÷［68501.3÷（1＋14.3%）］≈32%。|||||||资料分析|未完成|9|单选||0
394|124|3|2000年，表中所列四国玉米的最高产量约是最低产量的多少倍？|11|16|21|26|C|2000年四国产量分别为：16604÷（1＋56.4%）、1929÷（1＋60.2%）、30738÷（1＋22.0%）、5902÷（1＋85.1%）；明显最大、最小的分别为30738÷（1＋22.0%）、1929÷（1＋60.2%），因此［30738÷（1＋22.0%）］÷［1929÷（1＋60.2%）］≈21。|||||||资料分析|未完成|9|单选||0
395|125|3|能够从上述资料中推出的是：|2008年，美国是世界最大的大豆产地|2008年，巴西玉米产量占世界总产量的比重比2000年略有下降|与2000年相比，2008年中国小麦产量增产900多亿吨|2008年，印度稻谷产量是其小麦产量的2倍以上|A|根据材料，美国大豆为8054万吨，其他三个国家大约为8450万吨，世界总量为23095.3万吨，则不可能有其他国家超过美国，因此A项正确。|||||||资料分析|未完成|9|单选||0
396|126|3|2010年上半年全国原油产量比2008年同期约增长了：|1.80%|4.20%|6.30%|9.60%|B|2010年上半年，全国原油产量为9848万吨，同比增长5.3%，而2009年上半年相比2008年同期下降1%，则2010年上半年比2008年同期的增长率应略小于5.3%，只有B项4.2%相符。|||||||资料分析|未完成|10|单选||0
397|127|3|2010年上半年，全国成品油表观消费量同比增加了约多少万吨？|1009|1218|1370|1787|B|10963÷（1+12.5%）≈9745，10963－9745=1218。|||||||资料分析|未完成|10|单选||0
398|128|3|2010年5月份，布伦特原油的平均价格约为每桶多少美元？|68.19|73.53|75.28|77.03|D|75.28+1.75=77.03。|||||||资料分析|未完成|10|单选||0
399|129|3|2009年1-5月，石油天然气开采业利润占石油石化行业实现利润的比重约为：|53%|66%|80%|91%|A|1319÷（1+1.67）≈494；1645÷（1+76.4%）≈933；494÷933≈53%。|||||||资料分析|未完成|10|单选||0
400|130|3|能够从上述资抖中推出的是：|2009年上半年，全国原油进口量高于原油产量|2009年上半年，全国汽油产量同比增长事高于柴油|2009年一季度，全国成品油表观消费量高于二季度|2009年-上丰年，全国天然气产量同比增长l4%|B|6%+7.9%=13.9%；28.1%－15.8%=12.3%；13.9%＞12.3%。|||||||资料分析|未完成|10|单选||0
401|131|3|2010年一季度，我国水产品出口额比上年同期约增长了多少亿美元？|5.3|7|9.2|21.2|A|26.5÷（1+24.9%）≈26.5÷1.25=21.2，26.5－21.2=5.3。|||||||资料分析|未完成|11|单选||0
402|132|3|2010年一季度，我国水产品主要进口来源地，按进口量从小到大排序正确的是：|日本一挪威一美国|秘鲁一东盟—日本|挪威一美国一东盟|东盟一智利一俄罗斯|C|由表1可得挪威＜美国＜东盟。|||||||资料分析|未完成|11|单选||0
403|133|3|2010年一季度，我国与美国水产品进出口贸易额占我国水产品进出口贸易总额的比重约为：|7.80%|12.70%|14.20%|17.60%|C|（4.66+1.13）÷40.9=14.2%。|||||||资料分析|未完成|11|单选||0
404|134|3|2010年一季度，我国对以下哪个国家或地区出口水产品的平均单价最高？|日本|美国|政盟|韩国|A|由表2可得日本的平均单价最高。|||||||资料分析|未完成|11|单选||0
405|135|3|能够从上述资料中推出的是：|2010年一季度，我国是俄罗斯最大的水产品出口目的地|2009年一季度，日本比美国进口了更多的我国水产品|2010年一季度，我国从秘鲁进口水产品的平均单价比上年同期有所下降|2009年一季度，我国对东盟水产品进出口贸易为逆差|B|由表2可得B项正确。|||||||资料分析|未完成|11|单选||0
406|1|4|"“诗是不可译的，中国古典诗歌更是不可译的。”爱好古典诗歌的中国人，包括不少作家、学者、翻译家尝尝如是说，语气中带着七分____ 三分____ 。然而，话说回来，如果没有翻译。中国古典诗歌如何走出国门，走向世界呢？
    依次填入划横线部分最恰当的一项是："|自豪 遗憾|无奈 悲伤|感伤 埋怨|骄傲 惭愧|A|翻译家们的话是“诗是不可译的，中国古典诗歌更是不可译的”，这句话所带的情感显然与惭愧无关，所以排除D项。空格后有“然而”两个字，表明“七分”与“三分”应当是近乎矛盾的两种情感，，所以排除B、C两项，因为无奈和悲伤、感伤和埋怨都属于比较悲观的情感，不属于近乎矛盾的。所以答案为A项。|||||||言语理解及表达|未完成||单选||0
407|2|4|"茶艺与茶道精神是中国茶文化的核心。“艺”是指制茶、烹茶、品茶等艺茶之术，“道”是指艺茶过程中所____的精神。有道而无艺。那是____的理论；有艺而无道，艺则无精、无神。
依次填入划横线部分最恰当的一项是："|传达 虚浮|包涵 虚无|贯穿 空洞|体现 枯燥|C|“道”是精神，存在于艺茶过程始终，所以第一个空选择“贯穿”；艺是技术、艺术、技艺。茶艺是茶道存在的基础，茶道是茶艺到一定境界的升华，所以有道而无艺，是空洞的。所以答案是C项。|||||||言语理解及表达|未完成||单选||0
408|3|4|从20世纪90年代“人类基因工程”计划启动之日起，美国，日本，欧洲等展开了一场激烈的基因专利争夺战。因为谁拥有专利，就意味着谁就能在国际上获得____基因产业的“王牌”，谁就能拥有今后基因开发的庞大市场，为此，美国等少数发达国家大量地将阶段性研究成果____申请了专利。|垄断 抢先|操纵 独立|控制 自发|专营 及时|A|文段中第一句话即提到各国“展开了一场激烈的基因专利争夺战”，由此可知，申请专利必然也在“争夺”之中，所以第二个空选择“抢先”。而拥有专利以后，其他国家如要使用该专利，必须向拥有专利者支付巨额费用，故而对于基因产业的“王牌”的争夺，已不仅仅是一般意义上的控制、操纵，而是要“独占”，而“垄断”即有独占的意思，所以答案是A项。|||||||言语理解及表达|未完成||单选||0
409|4|4|"明代工艺品的名字大都先强调年号，然后再强调东西本身，但景泰蓝不是在景泰年间出现，而是在元代就出现了，到了景泰年间，皇家的重视使它____，因此有了今天这样一个通俗易懂且带有文学色彩的名字—景泰蓝。
填入划横线部分最恰当的一项是： "|声名雀起|如日中天|名声大噪|享誉中外|A|文段中说明元代即已出现景泰蓝这种工艺，但一直到了景泰年间，由于皇家的重视使它的知名度迅速提高，但并未提及在国外的知名度情况，所以排除D项。而C项的“名声大噪”是贬义词，排除。B项的如日中天是比喻事物发展到了十分兴盛的阶段，与文段的意思不合，所以答案是A项。|||||||言语理解及表达|未完成||单选||0
410|5|4|"五四运动后，许多追求真理。追求人们开始用新的眼光看中国、看世界，从对各种社会思潮，政治主张和 政治力量____中认真思考，逐步看到西方的种种社会____，开始怀疑资产阶级共和国的救国方案。
依次填入划横线部分最恰当的一项是："|识别 通病|甑别 矛盾|辨别 现象|鉴别 弊端|D|这道题可采用排除法。文段最后提到追求真理的人们“开始怀疑资产阶级的救国方案”，那么他们所“看到西方的种种社会”必然是不好的现象，所以排除中性的“现象”和“矛盾”，“通病”是普遍存在的缺点，用法方面不可以接在“种种”之后，所以答案是D项。|||||||言语理解及表达|未完成||单选||0
411|6|4|"世界主要经济发展发达国家和地区目前已就发展低碳经济达成共识：以经济发展模式由“高碳”向“低碳”转型为____，通过市场机制下的经济手段推动低碳经济的发展，以减缓人类 活动对气候的破坏并逐渐达到一种互相____的良性发展状态。
依次填入划横线部分最恰当的一项是："|契机 适应|目标 协调|手段 促进|标致 制约|A|契机指事物转化的关键；机会；重要的环节。经济发展模式由“高碳”向“低碳”转型是经济良性发展的一个过程，一个机会，而不是手段，不是目的，更不是标志。人类经济发展与减缓人类活动对气候的破坏应当是一种相互适应的关系。所以答案是A项。|||||||言语理解及表达|未完成||单选||0
412|7|4|"与先辈不同，这一新生代的中国研究人员不愿意____接受古籍中的描写。在希冀精确追潮中国历史的尝试中。他们所____的是实物、数据以及更为“西式的方法”。
依次填入划横线部分最恰当的一项是： "|被动 依靠|全盘 倚重|直接 擅长|无端 强调|B|文段中提到新生代的中国研究人员对古籍中有所怀疑，希望通过更精确的方法追溯中国历史，但不代表他们完全不愿意接受古籍中的描写，所以“被动”和“无端”是可以直接排除的。如果“直接”和“全盘”无法确定的话，可以看第二个空，研究人员显然更侧重从实物、数据以及西式的方法进行研究，所以“擅长”可以排除，答案是B项。|||||||言语理解及表达|未完成||单选||0
413|8|4|研究发现，睡眠存在障碍与很多疾病有着难以____的联系。有时候通过改善睡眠状态，可连带对另一种疾病的治疗期到____的功效。|割裂 一石二鸟|分割 正本清源|确认 投石问路|区分 釜底抽薪|A|文段中提到睡眠存在障碍与很多疾病有联系，这一联系显然不会是难以“确认”的，其余三个词意思十分相近，可以看第二个空。文段中认为改善睡眠状态可以对另一种疾病的治疗起到一定的效果，即改善睡眠效果这一个行为导致了两个结果：睡眠效果好转；疾病治疗得到有效帮助，与“一石二鸟”同义，所以答案是A项。|||||||言语理解及表达|未完成||单选||0
414|9|4|"古训“失之毫厘，谬以千里”与“胡蜂效应”____，两者都告诫要特别注意初始条件。对微小差别应该保持高度的灵敏度和警觉性。事物发展发展结果往往对初始条件具有较为敏感的依赖性，初始条件的极其细微的改变，都会在系统后期出现____，从而引起结果的极大差异。
依次填入划横线部分最恰当的一项是："|殊途同归 问题|不谋而合 歪曲|异曲同工 偏差|大同小异 编译|C|文段中提到“失之毫厘，谬以千里”与“蝴蝶效应”相似，殊途同归比喻采用不同的方法达到同样的结果，与意思不合，所以排除A项。初始条件极其细微的改变，最终引起结果的极大差异，在过程的反映，不会是“歪曲”，更不会是“变异”，只可能是偏差。所以答案是C项。|||||||言语理解及表达|未完成||单选||0
415|10|4|"对大多数人来说，岗位是个人历练成长的基石，除了极少数的人能____创建自己的事业，大多数人都必须走一条相同的路，在岗位上磨练，依托____奠定未来事业的基础。
依次填入划横线部分最恰当的一项是："|直接 组织|生动 团队|独立 同事|一手 机体|A|文段中提到对大多数人来说，岗位是个人历练成长的必经之路。创建自己的事业，不可能是“生动”的，逻辑上不通。而单凭一人之力也不可能创建一番事业，所以“独立”和“一手”也可以排除。文段的意思是大多数人必须经过在岗位上的磨练，才有可能在以后创建自己的事业，所以应当选择“直接”，极少数人可以跳过在岗位上磨练这一阶段。所以答案是A项。|||||||言语理解及表达|未完成||单选||0
416|11|4|"胡蜂在本能的作用下____地营造自己的生活、生育中心。它的巢是一个____的纸房子。蔡伦入股在改进造纸术之前目睹过胡蜂的建筑过程而受到启发，无疑便是世界上最早的仿生学家了。
依次填入划横线部分最恰当的一项是："|独具匠心 名不虚传|自然而然 货真价实|兢兢业业 抢夺天工|无师自通 名副其实|D|文段中提到胡蜂营造自己的巢是在“本能”的作用下完成的，依靠的是自己的力量，所以当是“无师自通”。所以答案是D项。|||||||言语理解及表达|未完成||单选||0
417|12|4|"在现实生活中，做人的学问往往比做事的学问更具有实用价值，更重要也更难掌握。做事仅靠技术就能____，做人则是一门弹性极强的艺术。讲求的是无法量化和____的分寸感，做事学一次即有毕业的可能，做人却要活到老学到老，要一辈子下功夫。
依次填入划横线部分最恰当的一项是："|独当一面 学习|如鱼得水 把握|游刃有余 控制|臻于佳境 复制|D|文段中提到做人的学问比做事的学问更难掌握，做人的艺术是无法量化的，即无法像做事的技术那样进行量化传播的，也不可能像做事的技术那样只样“照搬”即可完成，所以当是“复制”，所以答案是D项。|||||||言语理解及表达|未完成||单选||0
